Model,Config,Label,Bal.Acc_mean,Bal.Acc_std,Bal.Acc_count,MCC_mean,MCC_std,MCC_count,F1_mean,F1_std,F1_count,ROC_AUC_mean,ROC_AUC_std,ROC_AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,Precision_mean,Precision_std,Precision_count,Sensitivity_mean,Sensitivity_std,Sensitivity_count,Specificity_mean,Specificity_std,Specificity_count
RF,RF_n_estimators=300_max_features=log2,fine_sweet,0.6849999999999999,0.0165831239517769,5,0.3488,0.0261858740545355,5,0.552,0.0217485631709314,5,0.7554000000000001,0.0200449494885869,5,0.5538000000000001,0.0258205344638718,5,0.497,0.0221697992773953,5,0.6246,0.0594752049176798,5,0.7448,0.0369553784989411,5
RF,RF_n_estimators=300_max_features=log2,fine_tea,0.5434,0.0311656862590894,5,0.0848,0.0628943558675975,5,0.0832,0.0535135496860374,5,0.7028000000000001,0.0884742900508391,5,0.0628,0.0234989361461322,5,0.1144,0.1302528310632824,5,0.0988,0.0714191850975632,5,0.9882,0.0119457105272143,5
RF,RF_n_estimators=300_max_features=log2,fine_terpenic,0.6992,0.1202193827966189,5,0.319,0.2212961816209218,5,0.3144,0.2212471468742591,5,0.9484,0.0465327841419358,5,0.3687999999999999,0.1363697180461997,5,0.2684,0.2151285662109986,5,0.4086,0.2414866455934986,5,0.99,0.0079686887252545,5
RF,RF_n_estimators=300_max_features=log2,fine_tobacco,0.6746000000000001,0.0887006200654764,5,0.2895999999999999,0.1070574612065875,5,0.2865999999999999,0.1182805985781269,5,0.8612,0.0523898845198192,5,0.2704,0.1127687900085834,5,0.2824,0.1069640126397658,5,0.3767999999999999,0.2010203969750333,5,0.9726,0.0318323734584777,5
RF,RF_n_estimators=300_max_features=log2,fine_tomato,0.6726,0.1142204009798599,5,0.155,0.0967160793250015,5,0.1238,0.074469456826272,5,0.8792,0.0531337933898945,5,0.1674,0.0782227588365432,5,0.0762,0.0464779517620989,5,0.3772,0.2527829108147938,5,0.9678,0.029295050776539,5
RF,RF_n_estimators=300_max_features=log2,fine_tropical,0.7228,0.0239937491859859,5,0.3698,0.0273623829371638,5,0.4192,0.0232206804379199,5,0.8242,0.0244479037956221,5,0.3618,0.0263761255683999,5,0.3494,0.0255890601624991,5,0.529,0.0552630075185923,5,0.9166,0.0123612297122899,5
RF,RF_n_estimators=300_max_features=log2,fine_vanilla,0.7608,0.100755645003146,5,0.5244,0.0555634772130038,5,0.5146,0.0637597051436093,5,0.9224,0.0358580534887213,5,0.5732,0.0973817231311913,5,0.5756,0.1208585950605086,5,0.5332,0.2102229768602852,5,0.989,0.0088600225733346,5
RF,RF_n_estimators=300_max_features=log2,fine_vegetable,0.7418,0.0143944433723572,5,0.4088,0.0210166600581538,5,0.4402,0.0217531606898859,5,0.8568,0.0329651330954388,5,0.3686,0.0299716532743857,5,0.3764,0.048371479200041,5,0.5414,0.0470722848393829,5,0.942,0.0228254244210266,5
RF,RF_n_estimators=300_max_features=log2,fine_vetiver,0.6002,0.0346943799483432,5,0.254,0.0904682264665335,5,0.2306,0.0828057968985264,5,0.9162,0.0524757086660104,5,0.239,0.0741046557241851,5,0.3783999999999999,0.2165532267134341,5,0.2053999999999999,0.0732345546856127,5,0.9954,0.0055045435778091,5
RF,RF_n_estimators=300_max_features=log2,fine_violet,0.7128,0.0365540695408869,5,0.4211999999999999,0.0360027776706187,5,0.4214,0.0329438916948195,5,0.9294,0.0518198803549371,5,0.4312,0.0655949693193006,5,0.4394,0.1200220813017338,5,0.434,0.0761216132251543,5,0.9918,0.0046583258795408,5
RF,RF_n_estimators=300_max_features=log2,fine_warm,0.5424,0.0342388668036779,5,0.1,0.0739966215445002,5,0.1076,0.0760151300729006,5,0.6552,0.0747576083084524,5,0.0914,0.04355800730061,5,0.1406,0.0936124991654426,5,0.0945999999999999,0.0737888880523348,5,0.9904,0.0075033325929216,5
RF,RF_n_estimators=300_max_features=log2,fine_waxy,0.7502,0.0370364685141551,5,0.476,0.0276134025429681,5,0.525,0.0313847096529504,5,0.8902000000000001,0.0143596657342711,5,0.5524,0.0157416644609139,5,0.5064,0.0550844805730252,5,0.5624,0.0932056865217997,5,0.9378,0.0218220072403983,5
RF,RF_n_estimators=300_max_features=log2,fine_weedy,0.5286,0.0917294936211903,5,0.0141999999999999,0.05046979294588,5,0.012,0.0268328157299974,5,0.65,0.144694505769915,5,0.0339999999999999,0.0198620240660412,5,0.0064,0.0143108350559986,5,0.1,0.2236067977499789,5,0.9576,0.0586370190238214,5
RF,RF_n_estimators=300_max_features=log2,fine_winey,0.7134,0.0702765963888405,5,0.3478,0.0752376235669362,5,0.3704,0.0653857782702018,5,0.8926000000000001,0.0233944437847964,5,0.3314,0.0683871332927474,5,0.3122,0.0362035909821111,5,0.476,0.1507647173578752,5,0.9512,0.0138816425541071,5
RF,RF_n_estimators=300_max_features=log2,fine_woody,0.7772,0.0212884945451762,5,0.5078,0.0499169309954047,5,0.5782,0.0424641024866886,5,0.8618,0.0188202019117755,5,0.6142,0.0360236033733439,5,0.5226,0.0554283321055216,5,0.6488,0.0306055550513301,5,0.9058,0.0189393769696894,5
