Model,Config,Label,Bal.Acc_mean,Bal.Acc_std,Bal.Acc_count,MCC_mean,MCC_std,MCC_count,F1_mean,F1_std,F1_count,ROC_AUC_mean,ROC_AUC_std,ROC_AUC_count,PR_AUC_mean,PR_AUC_std,PR_AUC_count,Precision_mean,Precision_std,Precision_count,Sensitivity_mean,Sensitivity_std,Sensitivity_count,Specificity_mean,Specificity_std,Specificity_count
SVM,SVM_C=1,fine_balsamic,0.7212,0.0592005067545878,5,0.38,0.0582365864384237,5,0.4024,0.0487267893463134,5,0.8852,0.028665310045419,5,0.4434,0.0797201354740444,5,0.3818,0.1509228279618427,5,0.5084,0.1520470321972776,5,0.934,0.0404845649599942,5
SVM,SVM_C=1,fine_banana,0.7118,0.0438257914931379,5,0.3596,0.0709528012132008,5,0.3652,0.0851158034679812,5,0.9046,0.0265103753274072,5,0.354,0.0971699542039616,5,0.3379999999999999,0.1239939514653839,5,0.4538,0.1077343956218254,5,0.9698,0.0256359123106629,5
SVM,SVM_C=1,fine_beefy,0.6436,0.1239487797438925,5,0.2107999999999999,0.1219290777460405,5,0.1672,0.0698906288424993,5,0.905,0.0421366823563507,5,0.1956,0.0972537916998612,5,0.2844,0.4010296747124831,5,0.3056,0.2612810747069141,5,0.9818,0.0149733095873958,5
SVM,SVM_C=1,fine_bergamot,0.7144,0.1326397376354461,5,0.3674,0.1977076123977021,5,0.3534,0.1987594022933255,5,0.9474,0.044875383006722,5,0.4162,0.2701864171271383,5,0.3508,0.1916603767083848,5,0.4373999999999999,0.2630233829909424,5,0.9914,0.0094498677239419,5
SVM,SVM_C=1,fine_berry,0.6438,0.1051104181325524,5,0.1598,0.0776962032534409,5,0.1596,0.0663724340370307,5,0.7744,0.0569499780509176,5,0.1452,0.0218563491919396,5,0.124,0.0229673681557117,5,0.3806,0.2814672272219272,5,0.9066,0.0771932639548296,5
SVM,SVM_C=1,fine_bitter,0.553,0.0217025344142106,5,0.1646,0.0510959881008284,5,0.1484,0.0494752463359203,5,0.7484,0.0381811471802511,5,0.1427999999999999,0.0483394249034884,5,0.2882,0.1056016098362141,5,0.1108,0.046067342011451,5,0.9952,0.0051672042731055,5
SVM,SVM_C=1,fine_black currant,0.7744,0.072569277245953,5,0.4356,0.0960484252864148,5,0.4166,0.1021312880561094,5,0.8865999999999999,0.0346741978998794,5,0.341,0.1325179233160556,5,0.3794,0.1854219512355535,5,0.558,0.1468128059809497,5,0.9906,0.0051283525619832,5
SVM,SVM_C=1,fine_brandy,0.6382,0.102740936339903,5,0.1536,0.0601897001155513,5,0.1387999999999999,0.0386225322836294,5,0.851,0.1150717167682832,5,0.1306,0.0650753409518536,5,0.1022,0.0348525465353681,5,0.2978,0.2160201379501457,5,0.9792,0.0117770964163498,5
SVM,SVM_C=1,fine_burnt,0.6514,0.0384356605250904,5,0.2404,0.0728786662885648,5,0.2668,0.0702474198814447,5,0.8619999999999999,0.021529050141611,5,0.2524,0.0699092268588345,5,0.2193999999999999,0.0772741871519849,5,0.356,0.0815659242576212,5,0.947,0.019377822375076,5
SVM,SVM_C=1,fine_buttery,0.6688,0.0692690407036216,5,0.3236,0.101206719144531,5,0.3346,0.105476537675447,5,0.8712,0.0418891394039075,5,0.319,0.1142541027709727,5,0.3429999999999999,0.0980510071340422,5,0.3606,0.145690768410356,5,0.9774,0.0155338340405709,5
