label,Bal.Acc_mean,Bal.Acc_std,MCC_mean,MCC_std,F1_mean,F1_std,ROC_AUC_mean,ROC_AUC_std,PR_AUC_mean,PR_AUC_std,Precision_mean,Precision_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std
buttery,0.6817204825805672,0.05734961980895911,0.36439899022190764,0.04657606246915727,0.3722601167386657,0.060417119353782474,0.8612395153928389,0.0322350156749884,0.312774235200296,0.08512408414428994,0.40107376283846874,0.06534288504884017,0.38080484330484327,0.12201098456143086,0.9826361218562909,0.007754623941986213
cabbage,0.6932903733035215,0.17943133231063674,0.24611992136012267,0.17278903666257672,0.21923629829290206,0.15791272662245992,0.9386610445373907,0.0561384804538206,0.2466180638306466,0.147740841626104,0.2017548343129738,0.17577078812410157,0.4057142857142857,0.37438384754970727,0.9808664608927572,0.020691930425550533
camphoreous,0.772898865051068,0.049859073238724606,0.44464631118199377,0.06317928293199222,0.44820541471704267,0.06425564347313538,0.9394058726361276,0.021022093849980408,0.4544935298018132,0.10561595770353291,0.38166389811738644,0.09277277046165626,0.5729344729344729,0.10750692526247506,0.9728632571676631,0.011773092350243621
caramellic,0.7318498467046293,0.05898859930304209,0.4789414158609319,0.07107702608898611,0.4981354129881126,0.0719085280134967,0.9027031776983083,0.010283414426853137,0.5168980766607968,0.06665717281577571,0.5262914118224897,0.048075807382261096,0.48539130434782607,0.12196779766519024,0.9783083890614325,0.0062193998517351325
cedar,0.725842435274761,0.11956389029358919,0.30214693897782474,0.1165781988528631,0.28211918556135707,0.1058066590128428,0.9577261569815834,0.01416922261954468,0.29421585619076895,0.13691014144592611,0.2222994210090984,0.09353361926244644,0.4686868686868687,0.24776935669474312,0.9829980018626531,0.009908373329724456
celery,0.6284906090495594,0.09371584144285589,0.23686228049575542,0.07797323167273136,0.21396825396825392,0.07403022133527538,0.7387096481203519,0.09773322894592693,0.25566936275404617,0.15503663365019216,0.28629629629629627,0.1375964557555475,0.26525252525252524,0.195105919344569,0.9917286928465938,0.00942923231092753
chamomile,0.7376738649794519,0.10131935118233551,0.3359216765338266,0.13438695477199858,0.3146758199847445,0.1628826279333707,0.9504891826216246,0.013171279766374269,0.34994622502542827,0.14464529639455553,0.28819068255687974,0.16645841818440105,0.49333333333333335,0.22410315085295482,0.9820143966255703,0.027914959088531522
cheesy,0.7012904870711008,0.06983542644767564,0.459126352428072,0.07338701102545214,0.45886545758688335,0.08454670313962453,0.9168966051189116,0.021460741071477635,0.5400239762297847,0.06812112292253554,0.5713800186741363,0.11040329404990555,0.41658961994988575,0.14804340010915362,0.9859913541923158,0.010244416001352267
cherry,0.6232663628212771,0.10417804720946501,0.22364219205159439,0.0981585009305224,0.20453855067776966,0.11383240947289246,0.9191261933507441,0.010305819617619286,0.23497231430657264,0.07793062890624305,0.292034632034632,0.14215839871739358,0.26319327731092435,0.22894198059349793,0.9833394483316299,0.023378693948315078
chocolate,0.6653084011428942,0.07520352262046942,0.3356159591075024,0.21468886674501944,0.32956072351421184,0.19727388446266642,0.8739593770380427,0.04335762055412735,0.26119832675907545,0.21431398578880867,0.3814120879120879,0.35052875705396397,0.34281274281274277,0.15228684996240205,0.9878040594730455,0.010475113361947813
cinnamon,0.7543097671510975,0.0932888083591044,0.35441882184488804,0.10764998159160322,0.33803569529885313,0.10373731555477929,0.9266802816712298,0.04064943843072016,0.34157148842503215,0.17214757676094009,0.2640095185996441,0.07645000724688804,0.5303571428571429,0.19163986059220683,0.9782623914450521,0.011862752787824584
