label,Bal.Acc_mean,Bal.Acc_std,MCC_mean,MCC_std,F1_mean,F1_std,ROC_AUC_mean,ROC_AUC_std,PR_AUC_mean,PR_AUC_std,Precision_mean,Precision_std,Sensitivity_mean,Sensitivity_std,Specificity_mean,Specificity_std
camphoreous,0.7658741037498727,0.03645900010689376,0.4394366749816867,0.03336183632552495,0.4463492063492064,0.03294066045271613,0.928468249464264,0.017351943354959265,0.41020484873985996,0.10426495578949473,0.3791187268773476,0.054336795820284646,0.5572649572649573,0.07929625079699225,0.9744832502347883,0.007925360576277827
caramellic,0.7553025525804343,0.05580649721470309,0.48961254214368194,0.06995162258857496,0.5031219697609302,0.07118703703554109,0.8966042833788803,0.025119515842765828,0.5192404529641155,0.07292288080463538,0.511187542333715,0.1418308473780396,0.5417391304347826,0.12756257962359827,0.968865974726086,0.02248267535717978
cedar,0.6907256781417492,0.16870612212715738,0.2441798245901671,0.17727164994299302,0.228042328042328,0.1503101875700126,0.9473727133115603,0.026169314593119886,0.2503395993819025,0.1324368065263306,0.16862745098039214,0.10402736424339142,0.39737373737373743,0.34818871915166216,0.9840776189097612,0.011767446524463723
celery,0.5980697153123373,0.06192227189935805,0.14153029560757538,0.07021499647674255,0.1362095531587057,0.0664951600605337,0.7364246118876495,0.10645455241648781,0.20912113184656117,0.06549329941105077,0.1298383838383838,0.0991909831468517,0.21676767676767678,0.13387478064278524,0.9793717538569979,0.018241609157684188
chamomile,0.7635367108500388,0.09812458557390882,0.4179108900821669,0.14133002498989528,0.4081232492997199,0.13778751061254052,0.9209775449677389,0.05039963281510299,0.2785730436610478,0.05513248764808967,0.341067821067821,0.12044860194841993,0.5333333333333333,0.1957890020745122,0.9937400883667442,0.0014778012096719265
cheesy,0.7229039839631881,0.09365480488224252,0.48147089965360906,0.05041332330306318,0.4696380514838017,0.08335404244982268,0.914881840093989,0.024543478065924492,0.5120794670696229,0.044723915937489124,0.5998468851410028,0.1847272668274827,0.46314929803263255,0.20224300340157672,0.9826586698937435,0.016277713865548597
cherry,0.6163553230542,0.04410369415941597,0.21000522412746161,0.03328736721313568,0.21602023315635616,0.036426955727640056,0.9126791814121816,0.02033847573378464,0.22485591464033677,0.04507600948903205,0.21467787114845932,0.04211862080764846,0.24900560224089635,0.0964243808450502,0.9837050438675037,0.008871945739307741
chocolate,0.631506432318494,0.08574923178519282,0.2942964107790798,0.19177828364371188,0.2944157455447778,0.1873215767930497,0.8747162258748308,0.06457194019473038,0.24549397504606846,0.1420443214146118,0.35293650793650794,0.2427137376165914,0.27155205905205904,0.16929890835641037,0.9914608055849291,0.0062021144584802936
cinnamon,0.7181975789251416,0.1024158648993441,0.35972152540431196,0.12411105592873731,0.3567986501167279,0.11701781794610323,0.9346355329315097,0.037407716031061376,0.3918515649546236,0.20258186911329357,0.31483805668016196,0.09219341112747544,0.45,0.2091650066335189,0.9863951578502832,0.005971282873685659
citrus,0.7230359349557846,0.046239601153172515,0.4388367217492905,0.05478405617354335,0.47720797994064057,0.050563815660530705,0.8828462272341243,0.014390968639130896,0.4813257263742489,0.0597065698905419,0.48023083418984147,0.07439632755339635,0.491621593778979,0.10481896428074416,0.9544502761325901,0.017745401889525527
