Fold,Model,Config,Label,Threshold,TP,TN,FP,FN,Bal.Acc,MCC,F1,ROC_AUC,PR_AUC,Precision,Sensitivity,Specificity
1,XGB,XGB_n_estimators=100_max_depth=6,meta_green,0.2,365,318,229,72,0.708,0.423,0.708,0.783,0.729,0.614,0.835,0.581
1,XGB,XGB_n_estimators=100_max_depth=6,meta_spicy,0.2,143,565,207,69,0.703,0.349,0.509,0.769,0.536,0.409,0.675,0.732
1,XGB,XGB_n_estimators=100_max_depth=6,meta_animal_musk,0.15,100,704,121,59,0.741,0.425,0.526,0.796,0.528,0.452,0.629,0.853
1,XGB,XGB_n_estimators=100_max_depth=6,meta_earthy,0.1,148,582,203,51,0.743,0.407,0.538,0.795,0.602,0.422,0.744,0.741
1,XGB,XGB_n_estimators=100_max_depth=6,meta_citrus,0.15,52,804,78,50,0.711,0.379,0.448,0.837,0.457,0.4,0.51,0.912
1,XGB,XGB_n_estimators=100_max_depth=6,meta_chemical,0.2,346,328,228,82,0.699,0.401,0.691,0.779,0.748,0.603,0.808,0.59
1,XGB,XGB_n_estimators=100_max_depth=6,meta_gourmand,0.4,144,634,114,92,0.729,0.444,0.583,0.816,0.653,0.558,0.61,0.848
1,XGB,XGB_n_estimators=100_max_depth=6,meta_powdery_amber,0.2,129,627,158,70,0.723,0.395,0.531,0.805,0.548,0.449,0.648,0.799
1,XGB,XGB_n_estimators=300_max_depth=3,meta_floral,0.5,174,623,98,89,0.763,0.52,0.65,0.862,0.697,0.64,0.662,0.864
1,XGB,XGB_n_estimators=300_max_depth=3,meta_fruity,0.45,354,414,97,119,0.779,0.56,0.766,0.847,0.828,0.785,0.748,0.81
1,XGB,XGB_n_estimators=300_max_depth=3,meta_sweet,0.4,243,395,205,141,0.646,0.285,0.584,0.716,0.636,0.542,0.633,0.658
1,XGB,XGB_n_estimators=300_max_depth=3,meta_woody,0.25,150,610,165,59,0.752,0.443,0.573,0.812,0.588,0.476,0.718,0.787
1,XGB,XGB_n_estimators=300_max_depth=3,meta_green,0.35,343,355,192,94,0.717,0.433,0.706,0.791,0.738,0.641,0.785,0.649
1,XGB,XGB_n_estimators=300_max_depth=3,meta_spicy,0.55,100,673,99,112,0.672,0.352,0.487,0.769,0.547,0.503,0.472,0.872
1,XGB,XGB_n_estimators=300_max_depth=3,meta_animal_musk,0.25,94,693,132,65,0.716,0.377,0.488,0.786,0.527,0.416,0.591,0.84
1,XGB,XGB_n_estimators=300_max_depth=3,meta_earthy,0.15,141,562,223,58,0.712,0.353,0.501,0.802,0.602,0.387,0.709,0.716
1,XGB,XGB_n_estimators=300_max_depth=3,meta_citrus,0.45,45,840,42,57,0.697,0.423,0.476,0.829,0.493,0.517,0.441,0.952
1,XGB,XGB_n_estimators=300_max_depth=3,meta_chemical,0.5,281,423,133,147,0.709,0.419,0.667,0.777,0.741,0.679,0.657,0.761
1,XGB,XGB_n_estimators=300_max_depth=3,meta_gourmand,0.5,140,638,110,96,0.723,0.438,0.576,0.81,0.624,0.56,0.593,0.853
1,XGB,XGB_n_estimators=300_max_depth=3,meta_powdery_amber,0.2,138,593,192,61,0.724,0.382,0.522,0.804,0.558,0.418,0.693,0.755
1,XGB,XGB_n_estimators=300_max_depth=6,meta_floral,0.2,198,588,133,65,0.784,0.532,0.667,0.864,0.707,0.598,0.753,0.816
1,XGB,XGB_n_estimators=300_max_depth=6,meta_fruity,0.25,373,384,127,100,0.77,0.54,0.767,0.851,0.839,0.746,0.789,0.751
1,XGB,XGB_n_estimators=300_max_depth=6,meta_sweet,0.35,234,415,185,150,0.651,0.297,0.583,0.705,0.619,0.558,0.609,0.692
1,XGB,XGB_n_estimators=300_max_depth=6,meta_woody,0.05,154,579,196,55,0.742,0.413,0.551,0.81,0.602,0.44,0.737,0.747
1,XGB,XGB_n_estimators=300_max_depth=6,meta_green,0.05,383,273,274,54,0.688,0.396,0.7,0.788,0.736,0.583,0.876,0.499
1,XGB,XGB_n_estimators=300_max_depth=6,meta_spicy,0.2,119,629,143,93,0.688,0.35,0.502,0.762,0.542,0.454,0.561,0.815
1,XGB,XGB_n_estimators=300_max_depth=6,meta_animal_musk,0.2,80,753,72,79,0.708,0.424,0.514,0.802,0.536,0.526,0.503,0.913
1,XGB,XGB_n_estimators=300_max_depth=6,meta_earthy,0.1,123,647,138,76,0.721,0.402,0.535,0.797,0.608,0.471,0.618,0.824
1,XGB,XGB_n_estimators=300_max_depth=6,meta_citrus,0.1,53,813,69,49,0.721,0.408,0.473,0.839,0.476,0.434,0.52,0.922
1,XGB,XGB_n_estimators=300_max_depth=6,meta_chemical,0.2,320,369,187,108,0.706,0.408,0.684,0.782,0.751,0.631,0.748,0.664
1,XGB,XGB_n_estimators=300_max_depth=6,meta_gourmand,0.3,139,634,114,97,0.718,0.427,0.569,0.811,0.65,0.549,0.589,0.848
1,XGB,XGB_n_estimators=300_max_depth=6,meta_powdery_amber,0.15,117,643,142,82,0.704,0.371,0.511,0.801,0.534,0.452,0.588,0.819
1,SVM,SVM_C=0.1,meta_floral,0.4,166,617,104,97,0.743,0.483,0.623,0.838,0.625,0.615,0.631,0.856
1,SVM,SVM_C=0.1,meta_fruity,0.45,353,388,123,120,0.753,0.505,0.744,0.831,0.816,0.742,0.746,0.759
1,SVM,SVM_C=0.1,meta_sweet,0.35,273,332,268,111,0.632,0.259,0.59,0.715,0.625,0.505,0.711,0.553
1,SVM,SVM_C=0.1,meta_woody,0.25,151,580,195,58,0.735,0.403,0.544,0.805,0.506,0.436,0.722,0.748
1,SVM,SVM_C=0.1,meta_green,0.4,343,328,219,94,0.692,0.386,0.687,0.745,0.66,0.61,0.785,0.6
1,SVM,SVM_C=0.1,meta_spicy,0.15,181,414,358,31,0.695,0.322,0.482,0.772,0.483,0.336,0.854,0.536
1,SVM,SVM_C=0.1,meta_animal_musk,0.25,87,717,108,72,0.708,0.384,0.492,0.785,0.452,0.446,0.547,0.869
1,SVM,SVM_C=0.1,meta_earthy,0.4,97,725,60,102,0.706,0.451,0.545,0.807,0.62,0.618,0.487,0.924
1,SVM,SVM_C=0.1,meta_citrus,0.2,62,783,99,40,0.748,0.408,0.471,0.848,0.498,0.385,0.608,0.888
1,SVM,SVM_C=0.1,meta_chemical,0.35,342,336,220,86,0.702,0.404,0.691,0.759,0.7,0.609,0.799,0.604
1,SVM,SVM_C=0.1,meta_gourmand,0.4,137,626,122,99,0.709,0.405,0.554,0.794,0.588,0.529,0.581,0.837
1,SVM,SVM_C=0.1,meta_powdery_amber,0.15,164,478,307,35,0.717,0.348,0.49,0.784,0.508,0.348,0.824,0.609
1,SVM,SVM_C=1,meta_floral,0.4,195,615,106,68,0.797,0.571,0.691,0.869,0.696,0.648,0.741,0.853
1,SVM,SVM_C=1,meta_fruity,0.45,366,397,114,107,0.775,0.55,0.768,0.853,0.85,0.762,0.774,0.777
1,SVM,SVM_C=1,meta_sweet,0.4,249,394,206,135,0.653,0.299,0.594,0.717,0.636,0.547,0.648,0.657
1,SVM,SVM_C=1,meta_woody,0.35,134,633,142,75,0.729,0.417,0.553,0.806,0.55,0.486,0.641,0.817
1,SVM,SVM_C=1,meta_green,0.35,359,321,226,78,0.704,0.413,0.703,0.779,0.707,0.614,0.822,0.587
1,SVM,SVM_C=1,meta_spicy,0.35,118,648,124,94,0.698,0.378,0.52,0.789,0.519,0.488,0.557,0.839
1,SVM,SVM_C=1,meta_animal_musk,0.3,86,735,90,73,0.716,0.415,0.513,0.801,0.469,0.489,0.541,0.891
1,SVM,SVM_C=1,meta_earthy,0.3,126,673,112,73,0.745,0.46,0.577,0.825,0.631,0.529,0.633,0.857
1,SVM,SVM_C=1,meta_citrus,0.2,64,798,84,38,0.766,0.454,0.512,0.875,0.576,0.432,0.627,0.905
1,SVM,SVM_C=1,meta_chemical,0.4,328,385,171,100,0.729,0.455,0.708,0.785,0.733,0.657,0.766,0.692
1,SVM,SVM_C=1,meta_gourmand,0.4,149,629,119,87,0.736,0.453,0.591,0.824,0.64,0.556,0.631,0.841
1,SVM,SVM_C=1,meta_powdery_amber,0.2,148,570,215,51,0.735,0.391,0.527,0.814,0.542,0.408,0.744,0.726
1,SVM,SVM_C=10,meta_floral,0.25,214,545,176,49,0.785,0.515,0.655,0.854,0.685,0.549,0.814,0.756
1,SVM,SVM_C=10,meta_fruity,0.45,366,403,108,107,0.781,0.562,0.773,0.85,0.84,0.772,0.774,0.789
1,SVM,SVM_C=10,meta_sweet,0.45,222,435,165,162,0.652,0.303,0.576,0.715,0.621,0.574,0.578,0.725
1,SVM,SVM_C=10,meta_woody,0.2,150,556,219,59,0.718,0.368,0.519,0.775,0.511,0.407,0.718,0.717
1,SVM,SVM_C=10,meta_green,0.25,399,223,324,38,0.66,0.361,0.688,0.768,0.692,0.552,0.913,0.408
1,SVM,SVM_C=10,meta_spicy,0.35,104,638,134,108,0.658,0.304,0.462,0.761,0.495,0.437,0.491,0.826
1,SVM,SVM_C=10,meta_animal_musk,0.2,90,672,153,69,0.69,0.325,0.448,0.774,0.451,0.37,0.566,0.815
1,SVM,SVM_C=10,meta_earthy,0.25,131,629,156,68,0.73,0.406,0.539,0.812,0.572,0.456,0.658,0.801
1,SVM,SVM_C=10,meta_citrus,0.3,45,838,44,57,0.696,0.416,0.471,0.856,0.49,0.506,0.441,0.95
1,SVM,SVM_C=10,meta_chemical,0.35,346,358,198,82,0.726,0.451,0.712,0.786,0.736,0.636,0.808,0.644
1,SVM,SVM_C=10,meta_gourmand,0.4,142,652,96,94,0.737,0.472,0.599,0.82,0.648,0.597,0.602,0.872
1,SVM,SVM_C=10,meta_powdery_amber,0.25,133,619,166,66,0.728,0.399,0.534,0.801,0.539,0.445,0.668,0.789
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_floral,0.25,195,534,187,68,0.741,0.438,0.605,0.812,0.556,0.51,0.741,0.741
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_fruity,0.45,354,395,116,119,0.761,0.522,0.751,0.827,0.773,0.753,0.748,0.773
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_sweet,0.25,295,270,330,89,0.609,0.221,0.585,0.69,0.562,0.472,0.768,0.45
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_woody,0.25,137,607,168,72,0.719,0.388,0.533,0.773,0.53,0.449,0.656,0.783
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_green,0.25,369,268,279,68,0.667,0.35,0.68,0.741,0.646,0.569,0.844,0.49
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_spicy,0.25,132,576,196,80,0.684,0.322,0.489,0.734,0.447,0.402,0.623,0.746
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_animal_musk,0.25,86,710,115,73,0.701,0.367,0.478,0.768,0.439,0.428,0.541,0.861
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_earthy,0.25,130,648,137,69,0.739,0.432,0.558,0.792,0.527,0.487,0.653,0.825
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_citrus,0.45,38,849,33,64,0.668,0.395,0.439,0.829,0.406,0.535,0.373,0.963
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_chemical,0.25,349,293,263,79,0.671,0.35,0.671,0.752,0.675,0.57,0.815,0.527
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_gourmand,0.25,164,544,204,72,0.711,0.373,0.543,0.781,0.547,0.446,0.695,0.727
1,KNN,KNN_n_neighbors=5_metric=euclidean,meta_powdery_amber,0.25,130,592,193,69,0.704,0.348,0.498,0.764,0.429,0.402,0.653,0.754
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_floral,0.25,195,537,184,68,0.743,0.442,0.607,0.812,0.565,0.515,0.741,0.745
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_fruity,0.45,339,414,97,134,0.763,0.53,0.746,0.832,0.783,0.778,0.717,0.81
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_sweet,0.25,302,280,320,82,0.627,0.256,0.6,0.701,0.579,0.486,0.786,0.467
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_woody,0.25,140,598,177,69,0.721,0.386,0.532,0.772,0.512,0.442,0.67,0.772
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_green,0.25,373,291,256,64,0.693,0.399,0.7,0.757,0.662,0.593,0.854,0.532
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_spicy,0.25,123,589,183,89,0.672,0.305,0.475,0.738,0.451,0.402,0.58,0.763
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_animal_musk,0.45,60,787,38,99,0.666,0.407,0.467,0.77,0.451,0.612,0.377,0.954
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_earthy,0.25,125,643,142,74,0.724,0.404,0.536,0.782,0.533,0.468,0.628,0.819
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_citrus,0.25,58,803,79,44,0.74,0.422,0.485,0.826,0.428,0.423,0.569,0.91
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_chemical,0.25,343,307,249,85,0.677,0.358,0.673,0.757,0.679,0.579,0.801,0.552
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_gourmand,0.25,170,545,203,66,0.724,0.395,0.558,0.799,0.571,0.456,0.72,0.729
1,KNN,KNN_n_neighbors=5_metric=cosine,meta_powdery_amber,0.45,78,705,80,121,0.645,0.317,0.437,0.761,0.42,0.494,0.392,0.898
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_floral,0.4,170,596,125,93,0.737,0.457,0.609,0.824,0.593,0.576,0.646,0.827
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_fruity,0.4,397,326,185,76,0.739,0.485,0.753,0.831,0.795,0.682,0.839,0.638
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_sweet,0.4,275,350,250,109,0.65,0.293,0.605,0.699,0.577,0.524,0.716,0.583
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_woody,0.2,155,563,212,54,0.734,0.396,0.538,0.789,0.549,0.422,0.742,0.726
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_green,0.3,380,246,301,57,0.66,0.344,0.68,0.753,0.661,0.558,0.87,0.45
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_spicy,0.3,124,608,164,88,0.686,0.337,0.496,0.749,0.48,0.431,0.585,0.788
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_animal_musk,0.3,76,741,84,83,0.688,0.375,0.476,0.796,0.445,0.475,0.478,0.898
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_earthy,0.2,141,599,186,58,0.736,0.402,0.536,0.805,0.585,0.431,0.709,0.763
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_citrus,0.2,65,782,100,37,0.762,0.427,0.487,0.832,0.426,0.394,0.637,0.887
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_chemical,0.4,334,354,202,94,0.709,0.415,0.693,0.769,0.711,0.623,0.78,0.637
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_gourmand,0.5,118,652,96,118,0.686,0.385,0.524,0.792,0.566,0.551,0.5,0.872
1,KNN,KNN_n_neighbors=11_metric=euclidean,meta_powdery_amber,0.3,126,623,162,73,0.713,0.377,0.517,0.782,0.467,0.438,0.633,0.794
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_floral,0.3,195,546,175,68,0.749,0.456,0.616,0.826,0.591,0.527,0.741,0.757
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_fruity,0.4,396,354,157,77,0.765,0.534,0.772,0.844,0.806,0.716,0.837,0.693
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_sweet,0.3,297,274,326,87,0.615,0.233,0.59,0.697,0.578,0.477,0.773,0.457
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_woody,0.3,139,613,162,70,0.728,0.405,0.545,0.801,0.557,0.462,0.665,0.791
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_green,0.4,325,338,209,112,0.681,0.361,0.669,0.759,0.67,0.609,0.744,0.618
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_spicy,0.3,125,618,154,87,0.695,0.356,0.509,0.768,0.497,0.448,0.59,0.801
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_animal_musk,0.2,99,686,139,60,0.727,0.39,0.499,0.802,0.473,0.416,0.623,0.832
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_earthy,0.2,140,604,181,59,0.736,0.405,0.538,0.816,0.597,0.436,0.704,0.769
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_citrus,0.2,64,787,95,38,0.76,0.43,0.49,0.844,0.444,0.403,0.627,0.892
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_chemical,0.4,326,354,202,102,0.699,0.396,0.682,0.776,0.718,0.617,0.762,0.637
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_gourmand,0.3,164,560,188,72,0.722,0.395,0.558,0.796,0.578,0.466,0.695,0.749
1,KNN,KNN_n_neighbors=11_metric=cosine,meta_powdery_amber,0.3,125,626,159,74,0.713,0.377,0.518,0.789,0.466,0.44,0.628,0.797
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_floral,0.35,189,565,156,74,0.751,0.466,0.622,0.834,0.614,0.548,0.719,0.784
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_fruity,0.4,414,304,207,59,0.735,0.487,0.757,0.835,0.808,0.667,0.875,0.595
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_sweet,0.5,231,404,196,153,0.637,0.271,0.57,0.699,0.586,0.541,0.602,0.673
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_woody,0.2,158,550,225,51,0.733,0.391,0.534,0.794,0.552,0.413,0.756,0.71
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_green,0.35,376,249,298,61,0.658,0.338,0.677,0.759,0.689,0.558,0.86,0.455
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_spicy,0.3,122,601,171,90,0.677,0.318,0.483,0.757,0.489,0.416,0.575,0.778
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_animal_musk,0.25,81,724,101,78,0.694,0.367,0.475,0.788,0.436,0.445,0.509,0.878
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_earthy,0.25,131,652,133,68,0.744,0.443,0.566,0.818,0.611,0.496,0.658,0.831
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_citrus,0.35,43,844,38,59,0.689,0.42,0.47,0.855,0.445,0.531,0.422,0.957
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_chemical,0.4,329,337,219,99,0.687,0.374,0.674,0.773,0.723,0.6,0.769,0.606
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_gourmand,0.55,97,690,58,139,0.667,0.391,0.496,0.798,0.587,0.626,0.411,0.922
1,KNN,KNN_n_neighbors=21_metric=euclidean,meta_powdery_amber,0.3,125,611,174,74,0.703,0.355,0.502,0.779,0.49,0.418,0.628,0.778
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_floral,0.3,202,552,169,61,0.767,0.487,0.637,0.838,0.63,0.544,0.768,0.766
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_fruity,0.45,374,375,136,99,0.762,0.525,0.761,0.836,0.813,0.733,0.791,0.734
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_sweet,0.45,243,393,207,141,0.644,0.282,0.583,0.695,0.586,0.54,0.633,0.655
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_woody,0.25,155,586,189,54,0.749,0.427,0.561,0.811,0.582,0.451,0.742,0.756
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_green,0.25,404,194,353,33,0.64,0.329,0.677,0.756,0.684,0.534,0.924,0.355
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_spicy,0.25,141,570,202,71,0.702,0.348,0.508,0.773,0.521,0.411,0.665,0.738
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_animal_musk,0.3,75,743,82,84,0.686,0.374,0.475,0.814,0.467,0.478,0.472,0.901
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_earthy,0.25,128,655,130,71,0.739,0.436,0.56,0.816,0.622,0.496,0.643,0.834
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_citrus,0.3,49,836,46,53,0.714,0.442,0.497,0.859,0.448,0.516,0.48,0.948
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_chemical,0.3,365,286,270,63,0.684,0.38,0.687,0.78,0.731,0.575,0.853,0.514
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_gourmand,0.45,125,641,107,111,0.693,0.389,0.534,0.803,0.598,0.539,0.53,0.857
1,KNN,KNN_n_neighbors=21_metric=cosine,meta_powdery_amber,0.35,106,658,127,93,0.685,0.35,0.491,0.786,0.476,0.455,0.533,0.838
2,LR,LR_C=0.01,meta_floral,0.6,185,628,109,75,0.782,0.543,0.668,0.859,0.674,0.629,0.712,0.852
2,LR,LR_C=0.01,meta_fruity,0.4,392,354,190,61,0.758,0.521,0.757,0.851,0.83,0.674,0.865,0.651
2,LR,LR_C=0.01,meta_sweet,0.45,302,338,275,82,0.669,0.333,0.629,0.72,0.595,0.523,0.786,0.551
2,LR,LR_C=0.01,meta_woody,0.45,176,584,199,38,0.784,0.482,0.598,0.865,0.677,0.469,0.822,0.746
2,LR,LR_C=0.01,meta_green,0.45,353,339,214,91,0.704,0.41,0.698,0.77,0.711,0.623,0.795,0.613
2,LR,LR_C=0.01,meta_spicy,0.5,148,572,208,69,0.708,0.358,0.517,0.786,0.558,0.416,0.682,0.733
2,LR,LR_C=0.01,meta_animal_musk,0.6,86,725,120,66,0.712,0.376,0.48,0.78,0.488,0.417,0.566,0.858
2,LR,LR_C=0.01,meta_earthy,0.55,117,661,125,94,0.698,0.377,0.517,0.788,0.57,0.483,0.555,0.841
2,LR,LR_C=0.01,meta_citrus,0.65,66,787,103,41,0.751,0.413,0.478,0.857,0.437,0.391,0.617,0.884
2,LR,LR_C=0.01,meta_chemical,0.4,347,354,223,73,0.72,0.439,0.701,0.793,0.713,0.609,0.826,0.614
2,LR,LR_C=0.01,meta_gourmand,0.6,170,628,125,74,0.765,0.5,0.631,0.861,0.693,0.576,0.697,0.834
2,LR,LR_C=0.01,meta_powdery_amber,0.6,143,660,119,75,0.752,0.473,0.596,0.825,0.56,0.546,0.656,0.847
2,LR,LR_C=0.1,meta_floral,0.55,197,604,133,63,0.789,0.539,0.668,0.859,0.674,0.597,0.758,0.82
2,LR,LR_C=0.1,meta_fruity,0.55,334,435,109,119,0.768,0.538,0.746,0.852,0.835,0.754,0.737,0.8
2,LR,LR_C=0.1,meta_sweet,0.5,258,400,213,126,0.662,0.316,0.604,0.72,0.592,0.548,0.672,0.653
2,LR,LR_C=0.1,meta_woody,0.4,178,571,212,36,0.781,0.472,0.589,0.864,0.673,0.456,0.832,0.729
2,LR,LR_C=0.1,meta_green,0.4,363,313,240,81,0.692,0.39,0.693,0.767,0.696,0.602,0.818,0.566
2,LR,LR_C=0.1,meta_spicy,0.5,142,584,196,75,0.702,0.351,0.512,0.78,0.544,0.42,0.654,0.749
2,LR,LR_C=0.1,meta_animal_musk,0.65,79,747,98,73,0.702,0.38,0.48,0.777,0.478,0.446,0.52,0.884
2,LR,LR_C=0.1,meta_earthy,0.5,135,623,163,76,0.716,0.386,0.53,0.789,0.566,0.453,0.64,0.793
2,LR,LR_C=0.1,meta_citrus,0.65,69,779,111,38,0.76,0.419,0.481,0.862,0.498,0.383,0.645,0.875
2,LR,LR_C=0.1,meta_chemical,0.5,298,422,155,122,0.72,0.437,0.683,0.791,0.713,0.658,0.71,0.731
2,LR,LR_C=0.1,meta_gourmand,0.65,159,653,100,85,0.759,0.509,0.632,0.862,0.691,0.614,0.652,0.867
2,LR,LR_C=0.1,meta_powdery_amber,0.6,146,658,121,72,0.757,0.48,0.602,0.824,0.556,0.547,0.67,0.845
2,LR,LR_C=1,meta_floral,0.55,199,601,136,61,0.79,0.54,0.669,0.859,0.673,0.594,0.765,0.815
2,LR,LR_C=1,meta_fruity,0.5,353,410,134,100,0.766,0.531,0.751,0.852,0.835,0.725,0.779,0.754
2,LR,LR_C=1,meta_sweet,0.5,258,401,212,126,0.663,0.318,0.604,0.72,0.591,0.549,0.672,0.654
2,LR,LR_C=1,meta_woody,0.4,177,572,211,37,0.779,0.47,0.588,0.863,0.67,0.456,0.827,0.731
2,LR,LR_C=1,meta_green,0.4,362,317,236,82,0.694,0.394,0.695,0.766,0.694,0.605,0.815,0.573
2,LR,LR_C=1,meta_spicy,0.5,142,585,195,75,0.702,0.353,0.513,0.778,0.542,0.421,0.654,0.75
2,LR,LR_C=1,meta_animal_musk,0.55,92,694,151,60,0.713,0.357,0.466,0.776,0.472,0.379,0.605,0.821
2,LR,LR_C=1,meta_earthy,0.5,135,622,164,76,0.716,0.384,0.529,0.788,0.564,0.452,0.64,0.791
2,LR,LR_C=1,meta_citrus,0.65,69,779,111,38,0.76,0.419,0.481,0.862,0.505,0.383,0.645,0.875
2,LR,LR_C=1,meta_chemical,0.45,317,384,193,103,0.71,0.415,0.682,0.791,0.713,0.622,0.755,0.666
2,LR,LR_C=1,meta_gourmand,0.6,172,623,130,72,0.766,0.498,0.63,0.861,0.69,0.57,0.705,0.827
2,LR,LR_C=1,meta_powdery_amber,0.55,155,631,148,63,0.761,0.468,0.595,0.823,0.554,0.512,0.711,0.81
2,LR,LR_C=10,meta_floral,0.55,201,601,136,59,0.794,0.546,0.673,0.859,0.673,0.596,0.773,0.815
2,LR,LR_C=10,meta_fruity,0.5,353,410,134,100,0.766,0.531,0.751,0.852,0.835,0.725,0.779,0.754
2,LR,LR_C=10,meta_sweet,0.5,258,401,212,126,0.663,0.318,0.604,0.72,0.591,0.549,0.672,0.654
2,LR,LR_C=10,meta_woody,0.4,177,573,210,37,0.779,0.471,0.589,0.863,0.67,0.457,0.827,0.732
2,LR,LR_C=10,meta_green,0.4,362,317,236,82,0.694,0.394,0.695,0.766,0.693,0.605,0.815,0.573
2,LR,LR_C=10,meta_spicy,0.5,142,585,195,75,0.702,0.353,0.513,0.778,0.541,0.421,0.654,0.75
2,LR,LR_C=10,meta_animal_musk,0.65,78,744,101,74,0.697,0.369,0.471,0.776,0.472,0.436,0.513,0.88
2,LR,LR_C=10,meta_earthy,0.5,135,622,164,76,0.716,0.384,0.529,0.788,0.564,0.452,0.64,0.791
2,LR,LR_C=10,meta_citrus,0.65,69,779,111,38,0.76,0.419,0.481,0.862,0.505,0.383,0.645,0.875
2,LR,LR_C=10,meta_chemical,0.45,316,384,193,104,0.709,0.413,0.68,0.79,0.712,0.621,0.752,0.666
2,LR,LR_C=10,meta_gourmand,0.6,173,624,129,71,0.769,0.503,0.634,0.861,0.69,0.573,0.709,0.829
2,LR,LR_C=10,meta_powdery_amber,0.55,155,631,148,63,0.761,0.468,0.595,0.823,0.554,0.512,0.711,0.81
2,LR,LR_C=100,meta_floral,0.55,201,601,136,59,0.794,0.546,0.673,0.859,0.673,0.596,0.773,0.815
2,LR,LR_C=100,meta_fruity,0.5,353,410,134,100,0.766,0.531,0.751,0.852,0.835,0.725,0.779,0.754
2,LR,LR_C=100,meta_sweet,0.5,258,401,212,126,0.663,0.318,0.604,0.72,0.591,0.549,0.672,0.654
2,LR,LR_C=100,meta_woody,0.4,177,573,210,37,0.779,0.471,0.589,0.863,0.67,0.457,0.827,0.732
2,LR,LR_C=100,meta_green,0.4,362,317,236,82,0.694,0.394,0.695,0.766,0.693,0.605,0.815,0.573
2,LR,LR_C=100,meta_spicy,0.5,142,585,195,75,0.702,0.353,0.513,0.778,0.542,0.421,0.654,0.75
2,LR,LR_C=100,meta_animal_musk,0.65,78,744,101,74,0.697,0.369,0.471,0.776,0.472,0.436,0.513,0.88
